order_number,order_date,item_name,quantity,product_price,total_products
15100,29-05-2019 19:33,Dupiaza - Chicken,1,8.95,10
15097,29-05-2019 17:43,Chicken Tikka Masala,1,8.95,7
15097,29-05-2019 17:43,Chicken Karahi,1,8.95,7
15091,28-05-2019 20:01,Dupiaza - Chicken,1,8.95,6
15089,28-05-2019 19:24,Dupiaza - Lamb,1,8.95,8
15088,28-05-2019 19:15,Lamb Tikka (Main),1,8.95,3
15084,28-05-2019 18:56,Korma - Chicken,1,8.95,6
15083,28-05-2019 18:22,Korma - Chicken,1,8.95,6
15082,28-05-2019 14:26,Korma - Chicken,1,8.95,4
15067,27-05-2019 17:32,Tandoori Chicken Masala,1,8.95,4
15061,27-05-2019 13:05,Pathia - Chicken,1,8.95,4
15059,26-05-2019 21:52,Korma - Chicken,1,8.95,7
15056,26-05-2019 20:31,Korma - Chicken,1,8.95,6
15052,26-05-2019 19:45,Chicken Tikka (Main),1,8.95,4
15045,26-05-2019 18:25,Bhuna - Lamb,1,8.95,9
15043,26-05-2019 17:46,Chicken Tikka Pasanda,1,8.95,11
15041,26-05-2019 16:21,Korma - Chicken,2,8.95,9
15038,25-05-2019 22:15,Paneer Tikka Masala,1,8.95,6
15036,25-05-2019 20:43,Lamb Tikka Pasanda,1,8.95,3
15030,25-05-2019 20:10,Dhansak - Chicken,1,8.95,5
15027,25-05-2019 19:52,Korma - Chicken,1,8.95,5
15024,25-05-2019 18:56,Korma - Chicken,1,8.95,9
15024,25-05-2019 18:56,Chicken Tikka Pasanda,1,8.95,9
15023,25-05-2019 18:54,Korma - Chicken,1,8.95,5
15019,25-05-2019 18:39,Bhuna - Chicken,1,8.95,7
15010,25-05-2019 17:07,Chicken Tikka Masala,1,8.95,4
15001,24-05-2019 19:59,Tandoori Chicken (Main),2,8.95,4
14998,24-05-2019 19:16,Pathia - Chicken,1,8.95,5
14990,24-05-2019 18:19,Chicken Tikka (Main),1,8.95,5
14989,24-05-2019 18:09,Tandoori Chicken Masala,2,8.95,5
14983,23-05-2019 20:09,Bhuna - Chicken Tikka,1,8.95,5
14978,23-05-2019 18:16,Dupiaza - Chicken,1,8.95,5
14972,22-05-2019 19:25,Tandoori Chicken (Main),1,8.95,5
14968,22-05-2019 18:24,Chicken Tikka Chilli Masala,2,8.95,4
14968,22-05-2019 18:24,Saag - Chicken,1,8.95,4
14960,21-05-2019 19:02,Pathia - Chicken,1,8.95,5
14959,21-05-2019 18:10,Lamb Tikka Jalfrezi,1,8.95,5
14956,21-05-2019 16:16,Korma - Chicken,1,8.95,7
14946,20-05-2019 17:57,Pathia - Chicken,1,8.95,5
14944,20-05-2019 02:43,Tandoori Chicken (Main),1,8.95,2
14939,19-05-2019 20:13,Korma - Chicken,1,8.95,7
14936,19-05-2019 19:18,Chicken Tikka Masala,1,8.95,6
14936,19-05-2019 19:18,Tandoori Chicken (Main),1,8.95,6
14935,19-05-2019 19:02,Korma - Chicken,2,8.95,6
14935,19-05-2019 19:02,Chicken Tikka Masala,1,8.95,6
14926,19-05-2019 17:15,Chicken Tikka Masala,1,8.95,7
14918,18-05-2019 22:13,Dupiaza - Chicken,1,8.95,5
14911,18-05-2019 20:38,Chicken Tikka Masala,2,8.95,7
14911,18-05-2019 20:38,Chicken Tikka (Main),1,8.95,7
14900,18-05-2019 19:36,Dhansak - Chicken Tikka,1,8.95,5
14900,18-05-2019 19:36,Korma - Chicken Tikka,1,8.95,5
14880,18-05-2019 16:42,Korma - Chicken,2,8.95,9
14878,18-05-2019 15:39,Chicken Tikka Masala,1,8.95,6
14874,17-05-2019 20:06,Saag - Lamb,1,8.95,5
14873,17-05-2019 19:41,Dhansak - Lamb,1,8.95,9
14870,17-05-2019 19:28,Dhansak - Chicken Tikka,1,8.95,4
14862,17-05-2019 18:32,Chicken Tikka Masala,2,8.95,6
14860,17-05-2019 18:10,Korma - Chicken,1,8.95,5
14859,17-05-2019 18:06,Chicken Tikka Masala,1,8.95,12
14857,17-05-2019 17:29,Korma - Chicken,1,8.95,5
14855,17-05-2019 14:27,Dhansak - Lamb,1,8.95,19
14855,17-05-2019 14:27,Pathia - Lamb,1,8.95,19
14848,16-05-2019 18:52,Dhansak - Chicken,1,8.95,12
14847,16-05-2019 18:24,Chicken Tikka Masala,1,8.95,8
14845,16-05-2019 17:23,Tandoori Chicken Masala,1,8.95,6
14844,16-05-2019 14:44,Chicken Tikka (Main),1,8.95,2
14832,15-05-2019 20:45,Korma - Chicken,1,8.95,5
14827,15-05-2019 18:45,Rogon - Lamb,1,8.95,8
14824,15-05-2019 18:09,Korma - Chicken,1,8.95,10
14822,14-05-2019 21:54,Chicken Tikka Masala,1,8.95,4
14820,14-05-2019 20:13,Korma - Chicken,1,8.95,9
14812,13-05-2019 20:21,Chicken Tikka Garlic,1,8.95,4
14810,13-05-2019 19:44,Bhuna - Chicken,1,8.95,7
14808,13-05-2019 19:22,Dhansak - Chicken Tikka,1,8.95,4
14804,13-05-2019 15:46,Chicken Tikka Masala,1,8.95,7
14793,12-05-2019 18:52,Korma - Chicken,2,8.95,8
14790,12-05-2019 18:15,Chicken Tikka (Main),1,8.95,7
14775,11-05-2019 21:28,Chicken Tikka (Main),1,8.95,6
14767,11-05-2019 19:48,Korma - Chicken,1,8.95,7
14761,11-05-2019 19:24,Lamb Tikka Jalfrezi,1,8.95,5
14759,11-05-2019 19:22,Korma - Chicken,2,8.95,9
14756,11-05-2019 19:06,Dhansak - Lamb,1,8.95,7
14754,11-05-2019 18:29,Chicken Tikka Masala,1,8.95,11
14754,11-05-2019 18:29,Chicken Tikka Jalfrezi,1,8.95,11
14747,10-05-2019 21:57,Chicken Tikka Masala,1,8.95,4
14742,10-05-2019 19:41,Korma - Chicken,1,8.95,4
14740,10-05-2019 19:16,Chicken Tikka Masala,1,8.95,6
14734,10-05-2019 18:55,Rogon - Chicken Tikka,1,8.95,5
14732,10-05-2019 18:30,Korma - Chicken,1,8.95,6
14716,08-05-2019 21:36,Bhuna - Chicken,1,8.95,6
14705,07-05-2019 19:41,Chicken Tikka Masala,1,8.95,6
14704,07-05-2019 18:41,Lamb Tikka Garlic,1,8.95,13
14699,06-05-2019 20:22,Saag - Chicken Tikka,1,8.95,6
14689,06-05-2019 18:28,Bhuna - Chicken Tikka,1,8.95,5
14688,06-05-2019 18:03,Korma - Chicken,1,8.95,5
14686,06-05-2019 17:40,Chicken Tikka Masala,1,8.95,9
14686,06-05-2019 17:40,Mushroom - Lamb,1,8.95,9
14683,06-05-2019 17:10,Chicken Tikka Masala,1,8.95,6
14683,06-05-2019 17:10,Chicken Tikka Jalfrezi,1,8.95,6
14682,06-05-2019 16:12,Korma - Chicken,1,8.95,5
14680,05-05-2019 20:42,Chicken Karahi,1,8.95,5
14679,05-05-2019 20:41,Bhuna - Lamb,1,8.95,5
14672,05-05-2019 19:40,Tandoori Chicken Masala,1,8.95,4
14667,05-05-2019 19:18,Tandoori Chicken (Main),2,8.95,4
14665,05-05-2019 18:47,Bhuna - Chicken Tikka,1,8.95,5
14660,05-05-2019 17:53,Chicken Tikka Chilli Masala,2,8.95,4
14657,05-05-2019 16:57,Chicken Tikka Masala,1,8.95,5
14657,05-05-2019 16:57,Korma - Chicken,1,8.95,5
14651,04-05-2019 20:07,Dupiaza - Chicken,1,8.95,3
14646,04-05-2019 19:41,Pathia - Chicken,1,8.95,12
14645,04-05-2019 19:40,Paneer Tikka Masala,1,8.95,4
14643,04-05-2019 19:35,Paneer Tikka Masala,1,8.95,4
14639,04-05-2019 19:06,Chicken Tikka Jalfrezi,1,8.95,8
14637,04-05-2019 18:57,Mushroom - Chicken,1,8.95,8
14634,04-05-2019 18:37,Korma - Chicken,2,8.95,6
14631,04-05-2019 18:30,Dhansak - Lamb,1,8.95,9
14631,04-05-2019 18:30,Korma - Chicken,1,8.95,9
14624,03-05-2019 21:39,Lamb Tikka (Main),1,8.95,3
14622,03-05-2019 20:49,Korma - Chicken,1,8.95,4
14620,03-05-2019 20:28,Bhuna - Lamb,1,8.95,4
14619,03-05-2019 20:23,Chicken Tikka Jalfrezi,1,8.95,6
14614,03-05-2019 19:37,Chicken Tikka Jalfrezi,1,8.95,10
14612,03-05-2019 19:20,Chicken Tikka Pasanda,1,8.95,7
14611,03-05-2019 19:11,Mushroom - Chicken,1,8.95,4
14604,03-05-2019 16:55,Curry - Prawn,2,8.95,6
14599,02-05-2019 20:36,Chicken Tikka Masala,2,8.95,3
14593,02-05-2019 18:07,Chicken Tikka Masala,1,8.95,6
14588,01-05-2019 22:42,Lamb Tikka Masala,1,8.95,5
14588,01-05-2019 22:42,Paneer Tikka Masala,1,8.95,5
14585,01-05-2019 20:33,Chicken Karahi,1,8.95,4
14582,01-05-2019 19:28,Mushroom - Lamb,1,8.95,5
14581,01-05-2019 19:17,Chicken Tikka Pasanda,1,8.95,8
14580,01-05-2019 18:44,Tandoori Chicken Masala,1,8.95,10
14578,01-05-2019 18:26,Dhansak - Lamb,1,8.95,5
14577,01-05-2019 18:09,Chicken Tikka Masala,1,8.95,7
14574,30-04-2019 19:35,Chicken Tikka Masala,1,8.95,8
14561,29-04-2019 19:21,Chicken Karahi,1,8.95,5
14556,29-04-2019 17:05,Dhansak - Lamb,1,8.95,14
14553,28-04-2019 22:01,Lamb Tikka Pasanda,1,8.95,4
14549,28-04-2019 19:08,Dhansak - Lamb,1,8.95,8
14537,27-04-2019 20:20,Dhansak - Chicken,1,8.95,6
14533,27-04-2019 19:57,Chicken Tikka (Main),1,8.95,7
14528,27-04-2019 19:31,Lamb Tikka Chilli Masala,1,8.95,4
14525,27-04-2019 19:21,Chicken Tikka Masala,1,8.95,3
14521,27-04-2019 18:58,Chicken Tikka Masala,1,8.95,4
14521,27-04-2019 18:58,Saag - Lamb,1,8.95,4
14515,27-04-2019 18:32,Chicken Tikka Masala,1,8.95,7
14514,27-04-2019 18:30,Dhansak - Chicken Tikka,1,8.95,4
14511,27-04-2019 18:07,Chicken Tikka Masala,1,8.95,10
14508,27-04-2019 17:38,Pathia - Lamb,1,8.95,9
14504,26-04-2019 21:37,Saag - Lamb,1,8.95,8
14503,26-04-2019 21:14,Tandoori Chicken (Main),1,8.95,5
14502,26-04-2019 20:10,Korma - Chicken,1,8.95,7
14498,26-04-2019 19:11,Korma - Chicken,1,8.95,4
14498,26-04-2019 19:11,Dhansak - Chicken,1,8.95,4
14496,26-04-2019 18:58,Korma - Chicken,1,8.95,5
14496,26-04-2019 18:58,Chicken Tikka Masala,2,8.95,5
14495,26-04-2019 18:44,Dhansak - Chicken,1,8.95,9
14494,26-04-2019 18:22,Korma - Chicken,1,8.95,8
14481,25-04-2019 18:48,Dupiaza - Chicken,1,8.95,7
14480,25-04-2019 18:22,Korma - Chicken,1,8.95,6
14476,24-04-2019 20:41,Tandoori Chicken (Main),1,8.95,4
14469,23-04-2019 19:42,Chicken Tikka Jalfrezi,1,8.95,11
14464,22-04-2019 22:18,Rogon - Lamb,1,8.95,7
14462,22-04-2019 20:59,Paneer Tikka Masala,1,8.95,7
14461,22-04-2019 20:58,Vindaloo - Prawn,1,8.95,4
14457,22-04-2019 19:34,Chicken Tikka Masala,1,8.95,5
14456,22-04-2019 19:34,Korma - Chicken,1,8.95,5
14451,22-04-2019 17:04,Chicken Tikka (Main),1,8.95,11
14449,21-04-2019 20:42,Chicken Tikka Masala,1,8.95,5
14448,21-04-2019 20:30,Pathia - Chicken,1,8.95,5
14443,21-04-2019 18:35,Korma - Chicken,1,8.95,11
14443,21-04-2019 18:35,Pathia - Chicken,1,8.95,11
14442,21-04-2019 18:19,Chicken Tikka Masala,1,8.95,5
14439,21-04-2019 17:47,Chicken Tikka (Main),1,8.95,5
14435,21-04-2019 17:34,Tandoori Chicken (Main),1,8.95,6
14433,20-04-2019 20:40,Korma - Chicken,1,8.95,3
14426,20-04-2019 19:53,Korma - Chicken,2,8.95,4
14424,20-04-2019 19:10,Chicken Karahi,1,8.95,6
14418,20-04-2019 17:36,Dhansak - Lamb,1,8.95,9
14416,20-04-2019 16:59,Chicken Tikka Masala,2,8.95,5
14408,19-04-2019 19:51,Chicken Tikka Masala,1,8.95,3
14407,19-04-2019 19:42,Chicken Tikka Masala,2,8.95,2
14402,19-04-2019 18:22,Lamb Tikka Jalfrezi,1,8.95,9
14398,19-04-2019 18:03,Chicken Tikka Pasanda,1,8.95,6
14396,19-04-2019 17:43,Bhuna - Lamb,1,8.95,14
14392,18-04-2019 20:03,Tandoori Chicken (Main),1,8.95,4
14386,18-04-2019 17:34,Korma - Chicken,1,8.95,3
14380,17-04-2019 19:59,Chicken Tikka (Main),1,8.95,3
14376,17-04-2019 19:07,Paneer Tikka Masala,1,8.95,14
14374,17-04-2019 18:58,Dupiaza - Chicken,1,8.95,7
14372,17-04-2019 18:54,Chicken Tikka Masala,2,8.95,11
14371,17-04-2019 18:51,Tandoori Chicken Masala,1,8.95,7
14367,16-04-2019 21:21,Dhansak - Chicken,1,8.95,3
14366,16-04-2019 21:04,Tandoori Chicken Masala,1,8.95,7
14363,16-04-2019 19:47,Korma - Chicken,1,8.95,4
14361,16-04-2019 19:21,Tandoori Chicken (Main),1,8.95,7
14356,16-04-2019 14:05,Dupiaza - Chicken,1,8.95,5
14356,16-04-2019 14:05,Korma - Chicken,1,8.95,5
14345,15-04-2019 17:42,Chicken Tikka (Main),1,8.95,8
14345,15-04-2019 17:42,Dupiaza - Chicken,1,8.95,8
14336,14-04-2019 19:42,Pathia - Lamb,1,8.95,4
14331,14-04-2019 18:52,Saag - Chicken Tikka,1,8.95,6
14324,14-04-2019 17:32,Chicken Tikka (Main),1,8.95,6
14323,14-04-2019 17:30,Bhuna - Chicken,1,8.95,5
14320,14-04-2019 16:36,Lamb Tikka Masala,1,8.95,9
14305,13-04-2019 18:52,Dhansak - Chicken,1,8.95,4
14304,13-04-2019 18:29,Chicken Tikka (Main),1,8.95,12
14304,13-04-2019 18:29,Lamb Tikka Jalfrezi,1,8.95,12
14304,13-04-2019 18:29,Korma - Chicken,1,8.95,12
14304,13-04-2019 18:29,Bhuna - Chicken,1,8.95,12
14303,13-04-2019 18:09,Paneer Tikka Masala,1,8.95,3
14302,13-04-2019 18:03,Korma - Chicken,1,8.95,6
14301,13-04-2019 17:57,Korma - Chicken,1,8.95,7
14299,13-04-2019 17:15,Saag - Chicken,1,8.95,5
14299,13-04-2019 17:15,Saag - Lamb,1,8.95,5
14297,13-04-2019 17:07,Chicken Tikka Masala,2,8.95,7
14293,12-04-2019 20:26,Korma - Chicken,1,8.95,5
14291,12-04-2019 20:08,Chicken Tikka Masala,1,8.95,9
14290,12-04-2019 19:55,Korma - Chicken,1,8.95,5
14284,12-04-2019 19:20,Korma - Chicken,1,8.95,2
14284,12-04-2019 19:20,Saag - Chicken,2,8.95,2
14282,12-04-2019 19:13,Chicken Tikka Masala,1,8.95,6
14279,12-04-2019 18:54,Korma - Chicken,1,8.95,8
14276,12-04-2019 18:17,Lamb Tikka Jalfrezi,1,8.95,7
14275,12-04-2019 18:02,Paneer Tikka Masala,1,8.95,6
14272,12-04-2019 16:52,Chicken Tikka Masala,1,8.95,5
14255,10-04-2019 20:45,Paneer Tikka Masala,1,8.95,4
14255,10-04-2019 20:45,Chicken Tikka Jalfrezi,1,8.95,4
14254,10-04-2019 20:44,Bhuna - Lamb,1,8.95,4
14252,10-04-2019 19:57,Lamb Tikka Jalfrezi,1,8.95,5
14249,09-04-2019 20:42,Dhansak - Chicken,1,8.95,2
14243,09-04-2019 12:39,Paneer Tikka Masala,1,8.95,3
14241,08-04-2019 19:43,Dhansak - Chicken Tikka,1,8.95,3
14240,08-04-2019 19:28,Dupiaza - Lamb,1,8.95,6
14238,08-04-2019 18:20,Lamb Tikka Pasanda,1,8.95,8
14232,07-04-2019 22:42,Lamb Karahi,1,8.95,3
14230,07-04-2019 21:40,Bhuna - Lamb,1,8.95,4
14227,07-04-2019 19:38,Korma - Chicken,1,8.95,8
14221,07-04-2019 17:12,Lamb Tikka Masala,1,8.95,5
14220,07-04-2019 13:57,Chicken Tikka Jalfrezi,1,8.95,3
14215,06-04-2019 20:42,Lamb Tikka Masala,1,8.95,6
14213,06-04-2019 20:13,Chicken Tikka Masala,1,8.95,6
14207,06-04-2019 19:23,Chicken Tikka Masala,1,8.95,6
14205,06-04-2019 19:18,Korma - Chicken Tikka,1,8.95,8
14203,06-04-2019 19:15,Dupiaza - Chicken,2,8.95,5
14201,06-04-2019 19:04,Lamb Tikka Masala,1,8.95,3
14199,06-04-2019 18:43,Rogon - Lamb,1,8.95,6
14196,06-04-2019 18:32,Chicken Tikka Masala,2,8.95,5
14195,06-04-2019 18:30,Chicken Tikka (Main),1,8.95,9
14189,06-04-2019 17:46,Lamb Tikka (Main),1,8.95,5
14182,05-04-2019 21:30,Chicken Tikka Masala,1,8.95,5
14182,05-04-2019 21:30,Korma - Chicken,1,8.95,5
14179,05-04-2019 20:36,Chicken Tikka Masala,1,8.95,5
14179,05-04-2019 20:36,Rogon - Chicken,1,8.95,5
14168,05-04-2019 19:03,Korma - Chicken,1,8.95,5
14167,05-04-2019 18:58,Korma - Chicken,1,8.95,6
14166,05-04-2019 18:46,Lamb Tikka Jalfrezi,1,8.95,8
14165,05-04-2019 18:45,Chicken Tikka Masala,1,8.95,12
14161,05-04-2019 18:30,Bhuna - Chicken,1,8.95,8
14156,05-04-2019 17:50,Bhuna - Chicken,1,8.95,8
14156,05-04-2019 17:50,Korma - Chicken,1,8.95,8
14155,05-04-2019 17:40,Chicken Tikka Chilli Masala,1,8.95,11
14147,04-04-2019 18:26,Chicken Tikka (Main),1,8.95,8
14143,03-04-2019 19:14,Chicken Tikka Masala,1,8.95,3
14134,02-04-2019 18:58,Chicken Tikka Masala,1,8.95,5
14134,02-04-2019 18:58,Korma - Chicken,1,8.95,5
14132,02-04-2019 12:15,Saag - Lamb,1,8.95,2
14132,02-04-2019 12:15,Korma - Chicken,1,8.95,2
14128,01-04-2019 17:52,Pathia - Chicken,1,8.95,5
14127,01-04-2019 17:23,Chicken Tikka Chilli Masala,1,8.95,7
14124,31-03-2019 20:08,Chicken Tikka Masala,1,8.95,7
14122,31-03-2019 19:47,Korma - Chicken,2,8.95,6
14120,31-03-2019 19:36,Korma - Chicken,2,8.95,8
14117,31-03-2019 19:03,Saag - Lamb,1,8.95,4
14116,31-03-2019 18:48,Chicken Tikka (Main),1,8.95,11
14115,31-03-2019 18:17,Bhuna - Chicken Tikka,1,8.95,3
14103,30-03-2019 21:00,Paneer Tikka Masala,1,8.95,6
14102,30-03-2019 20:18,Dhansak - Chicken,1,8.95,2
14101,30-03-2019 19:58,Dupiaza - Chicken Tikka,1,8.95,9
14101,30-03-2019 19:58,Rogon - Chicken Tikka,1,8.95,9
14100,30-03-2019 19:50,Chicken Tikka (Main),1,8.95,5
14099,30-03-2019 19:43,Chicken Tikka (Main),1,8.95,7
14097,30-03-2019 19:27,Korma - Lamb,1,8.95,12
14097,30-03-2019 19:27,Lamb Tikka Masala,1,8.95,12
14093,30-03-2019 18:52,Rogon - Lamb,1,8.95,18
14093,30-03-2019 18:52,Dhansak - Chicken Tikka,1,8.95,18
14093,30-03-2019 18:52,Chicken Tikka Jeera,1,8.95,18
14092,30-03-2019 18:51,Bhuna - Chicken,1,8.95,5
14092,30-03-2019 18:51,Lamb Tikka Pasanda,1,8.95,5
14089,30-03-2019 18:31,Korma - Chicken,1,8.95,10
14083,30-03-2019 18:08,Korma - Chicken Tikka,1,8.95,7
14079,30-03-2019 17:55,Chicken Tikka Masala,1,8.95,5
14076,30-03-2019 17:45,Rogon - Lamb,1,8.95,4
14074,30-03-2019 17:35,Korma - Chicken,1,8.95,7
14066,29-03-2019 21:36,Chicken Tikka Masala,1,8.95,4
14062,29-03-2019 20:09,Korma - Chicken,1,8.95,5
14060,29-03-2019 19:33,Bhuna - Chicken Tikka,2,8.95,6
14057,29-03-2019 19:20,Paneer Tikka Masala,1,8.95,6
14054,29-03-2019 19:10,Korma - Chicken,1,8.95,6
14048,29-03-2019 18:21,Vindaloo - Prawn,1,8.95,9
14048,29-03-2019 18:21,Rogon - Chicken Tikka,1,8.95,9
14047,29-03-2019 18:12,Korma - Chicken,3,8.95,3
14046,29-03-2019 18:06,Lamb Karahi,1,8.95,5
14046,29-03-2019 18:06,Saag - Chicken,1,8.95,5
14045,29-03-2019 17:57,Bhuna - Chicken,1,8.95,8
14040,29-03-2019 15:22,Korma - Chicken,2,8.95,15
14039,29-03-2019 12:08,Tandoori Chicken (Main),1,8.95,5
14030,28-03-2019 19:22,Bhuna - Chicken,1,8.95,7
14024,28-03-2019 18:40,Lamb Tikka (Main),1,8.95,9
14023,28-03-2019 18:39,Chicken Tikka Masala,1,8.95,3
14023,28-03-2019 18:39,Paneer Tikka Masala,1,8.95,3
14017,28-03-2019 17:21,Chicken Tikka Masala,2,8.95,5
14016,28-03-2019 17:06,Chicken Tikka Pasanda,1,8.95,5
14016,28-03-2019 17:06,Bhuna - Chicken,1,8.95,5
14011,27-03-2019 20:21,Rogon - Lamb,1,8.95,4
14003,27-03-2019 18:06,Bhuna - Chicken,1,8.95,7
14002,27-03-2019 15:12,Korma - Chicken,1,8.95,5
13989,24-03-2019 19:14,Paneer Tikka Masala,1,8.95,6
13986,24-03-2019 18:48,Dhansak - Chicken,1,8.95,10
13974,23-03-2019 20:56,Chicken Karahi,1,8.95,7
13974,23-03-2019 20:56,Bhuna - Chicken,1,8.95,7
13969,23-03-2019 19:51,Chicken Tikka Masala,1,8.95,11
13957,23-03-2019 18:43,Chicken Tikka Masala,2,8.95,5
13950,23-03-2019 18:05,Chicken Tikka Masala,1,8.95,3
13946,23-03-2019 17:16,Tandoori Chicken (Main),1,8.95,9
13942,22-03-2019 20:57,Korma - Chicken,1,8.95,5
13934,22-03-2019 18:43,Chicken Tikka Masala,1,8.95,9
13932,22-03-2019 18:31,Chicken Tikka (Main),1,8.95,11
13932,22-03-2019 18:31,Chicken Tikka Jalfrezi,1,8.95,11
13932,22-03-2019 18:31,Bhuna - Chicken Tikka,1,8.95,11
13925,22-03-2019 17:26,Rogon - Chicken,1,8.95,3
13922,21-03-2019 20:14,Korma - Chicken,2,8.95,6
13919,21-03-2019 18:24,Korma - Chicken Tikka,1,8.95,5
13914,20-03-2019 22:23,Korma - Chicken,1,8.95,8
13911,20-03-2019 19:59,Korma - Chicken,1,8.95,5
13901,19-03-2019 19:57,Lamb Tikka Chilli Masala,1,8.95,4
13892,19-03-2019 18:30,Pathia - Chicken,1,8.95,7
13889,19-03-2019 15:19,Dupiaza - Chicken,1,8.95,6
13885,18-03-2019 19:18,Chicken Tikka (Main),1,8.95,6
13879,17-03-2019 18:35,Korma - Chicken,1,8.95,8
13878,17-03-2019 18:22,Lamb Tikka Masala,1,8.95,7
13877,17-03-2019 18:22,Chicken Karahi,1,8.95,5
13874,17-03-2019 17:41,Bhuna - Chicken,1,8.95,4
13869,17-03-2019 12:04,Rogon - Lamb,1,8.95,8
13866,16-03-2019 21:07,Korma - Chicken,1,8.95,5
13861,16-03-2019 19:48,Dhansak - Lamb,1,8.95,4
13854,16-03-2019 19:00,Dhansak - Lamb,1,8.95,4
13852,16-03-2019 18:39,Chicken Tikka Masala,1,8.95,11
13850,16-03-2019 18:16,Curry - Prawn,1,8.95,6
13845,16-03-2019 17:35,Chicken Tikka Chilli Masala,2,8.95,3
13837,15-03-2019 20:22,Chicken Tikka (Main),1,8.95,6
13832,15-03-2019 19:31,Chicken Tikka Jalfrezi,1,8.95,11
13832,15-03-2019 19:31,Bhuna - Chicken Tikka,1,8.95,11
13827,15-03-2019 18:56,Bhuna - Lamb,1,8.95,5
13826,15-03-2019 18:53,Chicken Tikka Pasanda,1,8.95,7
13824,15-03-2019 18:42,Curry - Prawn,1,8.95,2
13811,14-03-2019 19:11,Chicken Tikka Jalfrezi,1,8.95,5
13809,14-03-2019 12:37,Korma - Chicken,1,8.95,5
13804,13-03-2019 19:34,Lamb Tikka (Main),1,8.95,4
13802,13-03-2019 18:43,Chicken Tikka Jalfrezi,1,8.95,6
13801,13-03-2019 18:35,Chicken Tikka Masala,1,8.95,7
13792,12-03-2019 19:53,Lamb Tikka Jalfrezi,1,8.95,7
13791,12-03-2019 19:35,Chicken Karahi,1,8.95,6
13787,12-03-2019 18:54,Korma - Chicken,1,8.95,9
13784,11-03-2019 18:56,Saag - Lamb,1,8.95,8
13772,10-03-2019 18:44,Chicken Tikka Masala,1,8.95,7
13766,10-03-2019 18:04,Pathia - Chicken Tikka,1,8.95,6
13763,10-03-2019 13:42,Lamb Tikka Masala,1,8.95,6
13761,10-03-2019 11:59,Chicken Tikka (Main),1,8.95,10
13761,10-03-2019 11:59,Lamb Tikka Masala,1,8.95,10
13758,09-03-2019 19:37,Chicken Tikka Jalfrezi,1,8.95,11
13751,09-03-2019 18:37,Paneer Tikka Masala,1,8.95,3
13750,09-03-2019 18:37,Tandoori Chicken Masala,1,8.95,7
13744,09-03-2019 18:00,Lamb Tikka Jalfrezi,1,8.95,11
13741,09-03-2019 17:35,Korma - Chicken,2,8.95,13
13741,09-03-2019 17:35,Saag - Lamb,1,8.95,13
13740,09-03-2019 16:19,Korma - Chicken,1,8.95,13
13737,08-03-2019 19:56,Lamb Tikka (Main),1,8.95,3
13735,08-03-2019 19:18,Chicken Tikka Jalfrezi,1,8.95,11
13726,08-03-2019 18:23,Korma - Chicken,1,8.95,7
13724,08-03-2019 17:59,Chicken Tikka Jalfrezi,1,8.95,6
13722,08-03-2019 17:34,Sheek Kebab (Main),1,8.95,7
13722,08-03-2019 17:34,Dupiaza - Chicken,1,8.95,7
13718,08-03-2019 16:56,Korma - Chicken,2,8.95,4
13712,07-03-2019 19:15,Lamb Tikka Masala,1,8.95,3
13710,07-03-2019 18:40,Lamb Karahi,1,8.95,4
13704,06-03-2019 20:35,Pathia - Chicken,1,8.95,4
13703,06-03-2019 20:29,Korma - Chicken,1,8.95,3
13703,06-03-2019 20:29,Saag - Lamb,1,8.95,3
13699,06-03-2019 17:42,Dhansak - Chicken,1,8.95,4
13692,05-03-2019 19:16,Dhansak - Chicken Tikka,1,8.95,5
13691,05-03-2019 18:57,Chicken Tikka Masala,1,8.95,9
13689,05-03-2019 17:51,Korma - Chicken,2,8.95,3
13688,05-03-2019 15:52,Korma - Chicken,1,8.95,4
13687,04-03-2019 19:53,Chicken Tikka Masala,2,8.95,9
13684,04-03-2019 17:41,Korma - Chicken,1,8.95,10
13682,03-03-2019 20:57,Dhansak - Chicken Tikka,1,8.95,2
13679,03-03-2019 18:46,Chicken Tikka Garlic,1,8.95,5
13669,03-03-2019 13:17,Tandoori Chicken (Main),1,8.95,6
13669,03-03-2019 13:17,Bhuna - Lamb,1,8.95,6
13665,02-03-2019 20:02,Bhuna - Lamb,1,8.95,7
13660,02-03-2019 19:42,Chicken Tikka (Main),1,8.95,11
13660,02-03-2019 19:42,Chicken Tikka Jalfrezi,1,8.95,11
13653,02-03-2019 18:48,Tandoori Chicken Masala,1,8.95,4
13648,02-03-2019 18:19,Lamb Karahi,1,8.95,8
13644,02-03-2019 17:33,Korma - Chicken,1,8.95,5
13641,02-03-2019 17:20,Pathia - Chicken,1,8.95,8
13634,01-03-2019 20:53,Korma - Chicken,1,8.95,6
13632,01-03-2019 20:29,Lamb Karahi,1,8.95,9
13632,01-03-2019 20:29,Korma - Chicken,1,8.95,9
13622,01-03-2019 19:06,Chicken Tikka Jalfrezi,1,8.95,6
13618,01-03-2019 18:37,Chicken Tikka Jalfrezi,1,8.95,6
13617,01-03-2019 18:31,Chicken Tikka Masala,1,8.95,5
13610,01-03-2019 17:41,Chicken Tikka Masala,1,8.95,4
13605,28-02-2019 21:12,Korma - Chicken,2,8.95,5
